Wall time,Step,Value
1702412561.899134,0,1.5998733043670654
1702412823.218019,1,1.425760269165039
1702413090.5453477,2,1.380052924156189
1702413356.5144427,3,1.2507933378219604
1702413624.0262113,4,0.9983159303665161
1702413897.0935974,5,0.9546882510185242
1702414168.940279,6,0.9385663270950317
1702414438.7425408,7,0.8803486227989197
1702414710.5712008,8,0.7849618792533875
1702414970.8597198,9,0.7918832898139954
1702415199.7054195,10,0.7836799621582031
1702415461.0864575,11,0.656689465045929
1702415720.3123615,12,0.7636136412620544
1702415949.2472756,13,0.7305999398231506
1702416178.1862333,14,0.6370967626571655
1702416442.7046793,15,0.7482118606567383
1702416671.6551957,16,0.6531778573989868
1702416900.6324542,17,0.674666702747345
1702417129.5631301,18,0.6211403608322144
1702417358.5313106,19,0.7325480580329895
1702417587.5218325,20,0.6427386403083801
1702417844.8829412,21,0.6162851452827454
1702418097.6382568,22,0.600459098815918
1702418360.920191,23,0.5157737731933594
1702418625.4654417,24,0.5729575753211975
1702418854.1872494,25,0.610981822013855
1702419083.06148,26,0.49120935797691345
1702419337.5889616,27,0.49310341477394104
1702419566.6831908,28,0.47682085633277893
1702419858.7829468,29,0.5088325142860413
1702420087.5683656,30,0.4956611096858978
1702420316.530209,31,0.6087355613708496
1702420545.4105392,32,0.48982107639312744
1702420774.3684373,33,0.5441554188728333
1702421003.3114886,34,0.5219859480857849
1702421232.264476,35,0.5224250555038452
1702421461.0798118,36,0.44851621985435486
1702421724.2188118,37,0.4669130742549896
1702421953.1673822,38,0.48501524329185486
1702422182.220384,39,0.5132618546485901
1702422411.1195815,40,0.48527252674102783
1702422640.0832047,41,0.6270333528518677
1702422869.0309136,42,0.43575870990753174
1702423127.1723225,43,0.4791181981563568
1702423356.1110418,44,0.5034030675888062
1702423585.1474025,45,0.5174093842506409
1702423814.1692626,46,0.4506250023841858
1702424043.2368546,47,0.4734272360801697
1702424272.279282,48,0.4707384705543518
1702424501.1553183,49,0.481888085603714
1702424730.101491,50,0.44538670778274536
1702424959.095412,51,0.46514227986335754
1702425188.0854168,52,0.47323688864707947
1702425417.1959517,53,0.4759400188922882
1702425646.2083907,54,0.520048201084137
1702425875.1441598,55,0.4811629354953766
1702426103.988456,56,0.4922713041305542
1702426332.8639987,57,0.4731125235557556
1702426561.7470741,58,0.41524580121040344
1702426817.40945,59,0.48283106088638306
1702427046.5541341,60,0.4276042580604553
1702427275.561001,61,0.41614145040512085
1702427504.4364471,62,0.40819454193115234
1702427733.4005709,63,0.517975389957428
1702427962.3145182,64,0.43366262316703796
1702428191.3262274,65,0.4424212574958801
1702428420.2877843,66,0.4138902425765991
1702428675.345239,67,0.489251971244812
1702428904.2894769,68,0.439409077167511
1702429133.2647867,69,0.40188559889793396
1702429362.1905293,70,0.4260718822479248
1702429591.1369743,71,0.419817179441452
1702429820.0941107,72,0.3952375054359436
1702430073.5400352,73,0.4458422362804413
1702430302.5676022,74,0.4422435462474823
1702430531.4782605,75,0.4278371036052704
1702430760.396512,76,0.36577707529067993
1702431015.0382438,77,0.389925092458725
1702431244.1027544,78,0.4227677583694458
1702431473.2344487,79,0.4085994362831116
1702431702.1372561,80,0.4525347352027893
1702431931.0244818,81,0.42566025257110596
1702432159.9272742,82,0.40571027994155884
1702432388.8613288,83,0.4270913302898407
1702432617.7384098,84,0.4980928599834442
1702432846.656315,85,0.49245786666870117
1702433075.601361,86,0.3850878179073334
1702433304.4584067,87,0.39444535970687866
1702433533.290878,88,0.39924049377441406
1702433762.1952677,89,0.3836573660373688
1702433991.0667806,90,0.46946802735328674
1702434220.0623317,91,0.41004428267478943
1702434448.9987683,92,0.37640389800071716
1702434677.8079562,93,0.3765535056591034
1702434931.9405031,94,0.3878352642059326
1702435160.9605885,95,0.5321983695030212
1702435389.908604,96,0.37943628430366516
1702435618.73928,97,0.424182265996933
1702435847.579424,98,0.4027983248233795
1702436076.4549682,99,0.4859674274921417
1702436305.2049046,100,0.3792372941970825
1702436534.0239084,101,0.4301770329475403
1702436762.8663461,102,0.44365817308425903
1702436991.7203138,103,0.42882075905799866
1702437220.5909216,104,0.402461975812912
1702437449.4693863,105,0.4415982663631439
1702437678.2765515,106,0.39305606484413147
1702437907.0994952,107,0.3570406138896942
1702438160.7760093,108,0.38630208373069763
1702438389.8056726,109,0.4052221477031708
1702438618.7705922,110,0.3935345709323883
1702438847.7561147,111,0.40685153007507324
1702439076.5452323,112,0.4038148522377014
1702439305.4175065,113,0.42249026894569397
1702439534.2508757,114,0.4666181802749634
1702439763.1727002,115,0.3673909902572632
1702439991.93613,116,0.4322218596935272
1702440220.813375,117,0.36165931820869446
1702440475.3660703,118,0.3586937189102173
1702440704.2942832,119,0.3895837664604187
1702440933.1414983,120,0.4336778223514557
1702441161.9721968,121,0.3919611871242523
1702441390.7093995,122,0.40776193141937256
1702441619.5432982,123,0.37636569142341614
1702441848.3763974,124,0.41342711448669434
1702442077.2200482,125,0.4761541485786438
1702442305.923927,126,0.40017169713974
1702442534.71142,127,0.36364516615867615
1702442763.5448234,128,0.4135262668132782
1702442992.3356237,129,0.37023842334747314
