Wall time,Step,Value
1702412775.0147846,0,1.5813895463943481
1702413052.9466608,1,1.4442570209503174
1702413327.3970237,2,1.3535436391830444
1702413598.5293996,3,1.192307949066162
1702413874.315632,4,1.0729659795761108
1702414161.9786465,5,0.9506790637969971
1702414448.144399,6,0.8897053003311157
1702414732.4864798,7,1.0875189304351807
1702414978.1478453,8,0.8194592595100403
1702415261.268489,9,0.7530809640884399
1702415539.969394,10,0.7255832552909851
1702415821.6378572,11,0.6449220776557922
1702416094.254275,12,0.7127376794815063
1702416340.0665698,13,0.6686303019523621
1702416585.7213418,14,0.6165159940719604
1702416853.282211,15,0.631507933139801
1702417099.1303916,16,0.6205245852470398
1702417344.7972894,17,0.6846869587898254
1702417590.438376,18,0.6128910183906555
1702417835.9713998,19,0.7217611074447632
1702418081.6417086,20,0.49555835127830505
1702418362.0734582,21,0.5826512575149536
1702418607.795412,22,0.6252962946891785
1702418853.4186943,23,0.770754337310791
1702419098.972008,24,0.7183236479759216
1702419344.537359,25,0.601692259311676
1702419590.0944545,26,0.5186958312988281
1702419835.7015219,27,0.4867823123931885
1702420111.4584496,28,0.4979834258556366
1702420357.1254776,29,0.5818082690238953
1702420602.7875426,30,0.5078955292701721
1702420848.4393766,31,0.5220875144004822
1702421093.9492779,32,0.5979674458503723
1702421339.5297368,33,0.5226348042488098
1702421585.175717,34,0.6515514254570007
1702421830.7734776,35,0.5576265454292297
1702422076.2942224,36,0.5136727094650269
1702422321.9556541,37,0.543872594833374
1702422567.510625,38,0.48804494738578796
1702422839.280207,39,0.4779353737831116
1702423111.252306,40,0.4535503089427948
1702423382.2375765,41,0.47840365767478943
1702423628.0744638,42,0.45900315046310425
1702423873.7580597,43,0.42674627900123596
1702424148.109348,44,0.4924100935459137
1702424393.9112089,45,0.46506601572036743
1702424639.4803967,46,0.4136597216129303
1702424911.507048,47,0.47232937812805176
1702425157.2633607,48,0.5550727844238281
1702425402.9773386,49,0.4081060290336609
1702425668.1150534,50,0.5041514039039612
1702425913.985427,51,0.4952642619609833
1702426159.7351925,52,0.46948903799057007
1702426405.2672145,53,0.5942593216896057
1702426650.8974886,54,0.4472290575504303
1702426896.462462,55,0.471748411655426
1702427142.01957,56,0.39642834663391113
1702427411.5935621,57,0.44153445959091187
1702427657.3583994,58,0.4371166229248047
1702427903.047329,59,0.5410974621772766
1702428148.7000878,60,0.472006618976593
1702428394.3316643,61,0.4315049350261688
1702428640.0334764,62,0.44728267192840576
1702428885.6313818,63,0.42167219519615173
1702429131.244044,64,0.42807409167289734
1702429376.909423,65,0.43854841589927673
1702429622.5763657,66,0.47614261507987976
1702429868.300319,67,0.37757977843284607
1702430145.0912254,68,0.43323779106140137
1702430390.8204446,69,0.39442428946495056
1702430636.5223966,70,0.41855788230895996
1702430882.134979,71,0.39031878113746643
1702431155.5122764,72,0.44173094630241394
1702431401.3027508,73,0.5450015664100647
1702431646.8887436,74,0.46385279297828674
1702431892.6203957,75,0.3578697443008423
1702432168.053157,76,0.37857165932655334
1702432413.8174064,77,0.40014928579330444
1702432659.38825,78,0.39261162281036377
1702432904.9966974,79,0.5038812160491943
1702433150.667363,80,0.4887567162513733
1702433396.218709,81,0.4629627764225006
1702433641.7676,82,0.485899418592453
1702433887.3865902,83,0.3921256363391876
1702434133.0695786,84,0.41097787022590637
1702434378.726089,85,0.47934940457344055
1702434624.4128537,86,0.4521581828594208
1702434869.982419,87,0.42795300483703613
1702435115.619133,88,0.39441338181495667
1702435361.2650688,89,0.44571518898010254
1702435606.8722978,90,0.4539586305618286
1702435852.4597785,91,0.40898609161376953
1702436098.1564972,92,0.3599069118499756
1702436343.7643435,93,0.43752729892730713
1702436589.496727,94,0.5007544159889221
1702436835.1874251,95,0.4310194253921509
1702437080.8416543,96,0.47924089431762695
1702437326.5575948,97,0.39352819323539734
1702437572.1973343,98,0.4171079993247986
1702437817.8632085,99,0.4189671576023102
1702438063.4211433,100,0.3472936749458313
1702438340.0823915,101,0.46403709053993225
1702438585.860583,102,0.4486561119556427
1702438831.43491,103,0.5447558164596558
1702439076.8476434,104,0.3857693672180176
1702439322.319218,105,0.4588965177536011
1702439567.681609,106,0.39706429839134216
1702439813.1658819,107,0.36387699842453003
1702440058.6698053,108,0.369382381439209
1702440304.216995,109,0.44306543469429016
1702440549.7215405,110,0.5100641250610352
1702440795.2024539,111,0.40048879384994507
1702441040.6731894,112,0.38708019256591797
1702441286.1804352,113,0.38967403769493103
1702441531.7910101,114,0.34020501375198364
1702441804.537524,115,0.42857882380485535
1702442050.1739254,116,0.4882007837295532
1702442295.7440853,117,0.4042782783508301
1702442541.2584143,118,0.38288429379463196
1702442786.7323453,119,0.44109460711479187
1702443032.1452208,120,0.46011871099472046
1702443277.6664083,121,0.40079107880592346
1702443523.0475368,122,0.43226173520088196
1702443768.4805663,123,0.36713147163391113
1702444013.864652,124,0.3602510690689087
1702444259.3795779,125,0.3919332027435303
1702444504.8955905,126,0.3564978837966919
1702444750.4108696,127,0.4083457887172699
1702444995.7847705,128,0.4556220769882202
1702445241.2872229,129,0.3478730618953705
1702445486.6519701,130,0.41316714882850647
1702445732.025411,131,0.3790586292743683
1702445977.4523327,132,0.362036794424057
1702446222.916568,133,0.40402477979660034
1702446468.209495,134,0.3615296483039856
1702446713.6334734,135,0.44523996114730835
1702446959.001567,136,0.3972640335559845
1702447204.4445658,137,0.4381975829601288
1702447449.8055818,138,0.43686443567276
1702447695.232405,139,0.44462835788726807
1702447940.6384604,140,0.36531534790992737
1702448186.008501,141,0.4050876498222351
1702448431.3835173,142,0.42218175530433655
1702448676.804608,143,0.3782597780227661
1702448922.1941516,144,0.35219094157218933
1702449167.6004462,145,0.41075772047042847
1702449412.9357104,146,0.39893800020217896
1702449658.1994934,147,0.37619537115097046
1702449903.5968995,148,0.42490118741989136
1702450148.9385989,149,0.42235687375068665
1702450394.2793975,150,0.34416988492012024
1702450664.9279664,151,0.4439183175563812
1702450910.3687866,152,0.38512253761291504
1702451155.7823517,153,0.4918985962867737
1702451401.1129732,154,0.3534589111804962
1702451646.3742964,155,0.3664900064468384
1702451891.479002,156,0.4520319998264313
1702452136.7017252,157,0.3397950232028961
1702452408.246658,158,0.4138587415218353
1702452653.6813724,159,0.3921230435371399
1702452899.075197,160,0.35145121812820435
1702453144.4635813,161,0.39043110609054565
1702453389.718102,162,0.42483648657798767
1702453634.989683,163,0.4536722004413605
1702453880.298266,164,0.3359552025794983
1702454187.1007202,165,0.3948538601398468
1702454432.3847969,166,0.4986632466316223
1702454677.6228817,167,0.4174017608165741
1702454922.9390996,168,0.37222376465797424
1702455168.2400048,169,0.3446284234523773
1702455413.4798841,170,0.42520132660865784
1702455658.6977744,171,0.3780519366264343
1702455903.987586,172,0.3829368054866791
1702456149.1580362,173,0.4196690320968628
1702456394.3585851,174,0.3889118432998657
1702456639.6051936,175,0.36876028776168823
1702456884.8527005,176,0.41039803624153137
1702457130.2273045,177,0.41221773624420166
1702457375.588502,178,0.3379186987876892
1702457620.7770822,179,0.43072283267974854
1702457866.0956542,180,0.4142821729183197
1702458111.243184,181,0.5677985548973083
1702458356.483722,182,0.41206544637680054
1702458601.7122557,183,0.3928503692150116
1702458846.9263458,184,0.4104903042316437
1702459092.1324923,185,0.3732966482639313
1702459337.2577512,186,0.3960186243057251
1702459582.5109012,187,0.3612125515937805
1702459827.7675376,188,0.33322978019714355
1702460072.9804773,189,0.3710172474384308
1702460318.0888398,190,0.42845118045806885
1702460563.2049437,191,0.40667596459388733
1702460808.3115315,192,0.40738508105278015
1702461053.4388537,193,0.36489376425743103
1702461298.627246,194,0.3929961919784546
1702461543.7755573,195,0.3842257559299469
1702461788.9546866,196,0.38492023944854736
1702462034.1442182,197,0.3639332354068756
1702462279.262463,198,0.3424880802631378
1702462524.4415114,199,0.39491891860961914
1702462769.58041,200,0.44149336218833923
1702463014.7567067,201,0.3487606942653656
1702463289.0402505,202,0.341159850358963
1702463575.6973958,203,0.34854039549827576
1702463820.949884,204,0.4210299849510193
1702464066.170124,205,0.3582906723022461
1702464311.4639647,206,0.35104045271873474
1702464556.6870747,207,0.3830535113811493
1702464801.9299884,208,0.4159773588180542
1702465047.0880282,209,0.3576931953430176
1702465292.3501608,210,0.4156801402568817
1702465537.501989,211,0.4532780051231384
1702465782.7411296,212,0.42253783345222473
1702466027.9756248,213,0.36246082186698914
1702466273.2641551,214,0.4713723063468933
1702466518.5628521,215,0.35818958282470703
1702466763.7964737,216,0.31900665163993835
1702467051.8859844,217,0.33846011757850647
1702467297.2449427,218,0.5194502472877502
1702467542.6185112,219,0.41151028871536255
1702467787.849578,220,0.32178860902786255
1702468033.0381465,221,0.3806329667568207
1702468278.1909928,222,0.430860698223114
1702468523.4696233,223,0.3252165615558624
1702468795.0572937,224,0.3488854169845581
1702469040.498015,225,0.37629783153533936
1702469285.854438,226,0.36242133378982544
1702469531.0380392,227,0.3761327266693115
1702469776.2226615,228,0.3238983750343323
1702470021.4723482,229,0.3650954067707062
1702470266.6095643,230,0.36709970235824585
1702470511.8679976,231,0.35260534286499023
1702470756.9740825,232,0.39901015162467957
1702471002.0962086,233,0.34163281321525574
1702471247.325508,234,0.3373614549636841
1702471492.4731123,235,0.3573015034198761
1702471737.6954076,236,0.330369770526886
1702471982.9187026,237,0.3365198075771332
1702472228.1471958,238,0.3230482339859009
1702472473.373582,239,0.31319481134414673
